epigram_number,greek_text,url
11.355,"πάντα μὲν οἶδα, λέγεις: ἀτελὴς δ᾽ ἐν πᾶσιν ὑπάρχεις, γευόμενος πάντων, οὐδὲν ἔχεις ἴδιον.",https://anthologiagraeca.org/api/texts/6249/
11.356,"εἰς σὲ καὶ ἀψευδὴς ἐψεύσατο βίβλος Ὁμήρου, ὁπλοτέρων ἐνέπουσα μετήορα δήνεα φωτῶν.",https://anthologiagraeca.org/api/texts/6396/
11.357,"υἱὸς καὶ γενετὴρ δῆριν φιλόνεικον ἔθεντο, τίς πλέον ἐκδαπανῶν κλῆρον ἅπαντα φάγῃ. καὶ μετὰ τὴν βρῶσιν τὴν χρηματικὴν μάλα πᾶσαν, ὕστατον ἀλλήλους λοιπὸν ἔχουσι φαγεῖν.",https://anthologiagraeca.org/api/texts/6610/
11.358,"Ῥουφινιανός, Ῥοῦφος ὢν δισύλλαβος, συνεξέτεινε τοῖς κακοῖς τὰς συλλαβάς: οὐ λανθάνει δὲ τὴν δισύλλαβον Δίκην. κληθήσεται γὰρ καὶ δισύλλαβος πάλιν, Ῥοῦφος κακοῦργος καὶ γόης, ὡς ἦν ποτέ.",https://anthologiagraeca.org/api/texts/6483/
11.359,"ὦ τῆς ἁπάσης δυνάμεως ὑπέρτατε, σῶσόν με τὸν δύστηνον ἐκ παντὸς φθόνου. θέλεις ἀκοῦσαι, βούλομαι κἀγὼ λέγειν τὸ γὰρ θέλημα τὴν χάριν τίκτει διπλῆν, διπλοῦν τε κάλλος τῷ λόγῳ χαρίζεται λέγοντι κόσμος, καὶ κλύοντι σεμνότης. φωστὴρ γὰρ εἶ σὺ καὶ λόγων καὶ τῶν νόμων, νόμοις δικάζων καὶ λόγοισιν ἐκπρέπων. αἴλουρον εἶδον χρυσίου τὸν πρίγκιπα, ἢ βδέλλαν ὠμήν, χρυσοκόλλητον χόλον.",https://anthologiagraeca.org/api/texts/6165/
11.360,"νῦν ὁ στρατηγὸς Ἑρμανούβης ἐγένετο κύων, ἀδελφοὺς συλλαβὼν Ἑρμᾶς δύο ἀσημοκλέπτας, συνδεθέντας σχοινίῳ, ψυχροὺς ἀώρους Ταρταρίους τε δαίμονας. οὐκ οἶδα χῶρον τοῦ τρόπου κατήγορον τρόπον δὲ χώρου τὸν κατήγορον λέγω.",https://anthologiagraeca.org/api/texts/5989/
11.361,"ἡμίονοι σύγγηροι ἐμὴν κομέουσιν ἀπήνην, ταῖσιν Ὁμηρείοις πάντα Λιταῖς ἴκελαι, χωλαί τε, ῥυσαί τε, παραβλῶπὲς τ᾽ ὀφθαλμώ, Ἡφαίστου πομπή, σκύτινα δαιμόνια, οὔ ποτε γευσάμεναι, μὰ τὸν Ἥλιον, οὐδ᾽ ἐν ὀνείρῳ, οὐ θέρεος κριθήν, οὐκ ἔαρος βοτάνην. τοὔνεκ᾽ ἐμεῦ μὲν ἕκητι βίον ζώοιτε κορώνης ἢ ἐλάφου, κενεὴν ἠέρα βοσκόμεναι.",https://anthologiagraeca.org/api/texts/6078/
11.362,"εὐδαίμων ὅτι τἆλλα μανεὶς ὡρχαῖος Ὀρέστας, Λεύκαρε, τὰν ἁμὰν οὐκ ἐμάνη μανίην, οὐδ᾽ ἔλαβ᾽ ἐξέτασιν τῶ Φωκέος, ἅτις ἐλέγχει τὸν φίλον, ἀλλ᾽ αἰ χἢν δρᾶμ᾽ ἐδίδαξε μόνον. ἦ τάχα κα τὸν ἑταῖρον ἀπώλεσε τοῦτο ποήσας: κἀγὼ τοὺς πολλοὺς οὐκέτ᾽ ἔχω Πυλάδας.",https://anthologiagraeca.org/api/texts/11099/
11.363,"οὐκέτ᾽ Ἀλεξανδρεῦσι τὰ τίμια, χὠ Πτολεμαίου μόσχος ἐν ἠιθέοις λαμπάδι κῦδος ἔχει: ὁ Πτολεμαίου Μόσχος, ἰὼ πόλι: ποῦ δὲ τὰ μητρὸς αἴσχεα, πάνδημοὶ τ᾽ ἐργασίαι τέγεος; ποῦ δὲ συφόρβια; τίκτετε, πόρναι, τίκτετε, τῷ Μόσχου πειθόμεναι στεφάνῳ.",https://anthologiagraeca.org/api/texts/6601/
11.364,"οὗτος ὁ μηδέν, ὁ λιτός, ὁ καὶ λάτρις, οὗτος, ὁρᾶτε, ἐστί τινος ψυχῆς κύριος ἀλλοτρίης.",https://anthologiagraeca.org/api/texts/6087/
11.365,"Καλλιγένης ἀγροῖκος, ὅτε σπόρον ἔμβαλε γαίῃ, οἶκον Ἀριστοφάνους ἦλθεν ἐς ἀστρολόγου, ᾔτεε δ᾽ ἐξερέειν, εἴπερ θέρος αἴσιον αὐτῷ ἔσται, καὶ σταχύων ἄφθονος εὐπορίη. ὃς δὲ λαβὼν ψηφῖδας, ὑπὲρ πίνακός τε πυκάζων, δάκτυλά τε γνάμπτων, φθέγξατο Καλλιγένει: εἴπερ ἐπομβρηθῇ τὸ ἀρούριον ὅσσον ἀπόχρη, μηδὲ τιν᾽ ὑλαίην τέξεται ἀνθοσύνην, μηδὲ πάγος ῥήξῃ τὴν αὔλακα, μηδὲ χαλάζῃ ἄκρον ἀποδρυφθῇ δράγματος ὀρνυμένου, μηδὲ κεμὰς κείρῃσι τὰ λήια, μηδὲ τιν᾽ ἄλλην ἠέρος ἢ γαίης ὄψεται ἀμπλακίην, ἐσθλόν σοι τὸ θέρος μαντεύομαι, εὖ δ᾽ ἀποκόψεις τοὺς στάχυας: μούνας δείδιθι τὰς ἀκρίδας.",https://anthologiagraeca.org/api/texts/381/
11.366,"φειδωλός τις ἀνὴρ ἁφόων θησαυρὸν ὀνείρῳ, ἤθελ᾽ ἀποθνῄσκειν, πλούσιον ὕπνον ἔχων: ὡς δ᾽ ἴδε τὴν προτέρην, σκιόεν μετὰ κέρδος ὀνείρου, ἐξ ὕπνου πενίην, ἀντικάθευδε πάλιν.",https://anthologiagraeca.org/api/texts/371/
11.367,"ὄψιν ἔχεις στρουθῷ πανομοίϊον. ἦ ῥά σε Κίρκη ἐς πτηνὴν μετέθηκε φύσιν, κυκεῶνα πιόντα;",https://anthologiagraeca.org/api/texts/6621/
11.368,"Ἀμητὸς πολύς ἐστι τεὴν κατὰ δάσκιον ὄψιν τῷ σε χρὴ δρεπάνοισι, καὶ οὐ ψαλίδεσσι καρῆναι.",https://anthologiagraeca.org/api/texts/6303/
11.369,"ἀσφαλέως οἴκησον ἐν ἄστεϊ, μή σε κολάψῃ; αἵματι Πυγμαίων ἡδομένη γέρανος.",https://anthologiagraeca.org/api/texts/6014/
11.370,"οὐ λαλέει τὸ κάτοπτρον: ἐγὼ δέ σε † πάλιν ἐλέγξω τὴν νοθοκαλλοσύνην φύκεϊ χριομένην. τοῦτο καὶ ἡδυλύρης ποτὲ Πίνδαρος ἐλέγχων, εἶπεν ἄριστον ὕδωρ, φύκεος ἐχθρότατον.",https://anthologiagraeca.org/api/texts/6499/
11.371,"μή με κάλει δίσκων ἐπιίστορα λιμοφορήων, βρωτύν μοι φορέων τὴν κολοκυνθιάδα. ἀργυρέην ὕλην οὐ τρώγομεν, ἣν παραβάλλεις, λιμῷ κρητίζων τοὺς μελέους πίνακας. ζήτει νηστεύοντας ἐς ἀργυρέην ἐπίδειξιν, καὶ τότε θαυμάζῃ, κοῦφον ἄσημον ἔχων.",https://anthologiagraeca.org/api/texts/6367/
11.372,"σῶμα φέρων σκιοειδές, ἀδερκέϊ σύμπνοον αὔρῃ, μή ποτε θαρσήσῃς ἄγχι τινὸς πελάσαι, μή τις ἔσω μυκτῆρος ἀναπνείων σε κομίσσῃ ἄσθματος ἠερίου πολλὸν ἀφαυρότερον. οὐ σὺ μόρον τρομέεις: τότε γὰρ πάλιν οὐδὲν ἀμείψας ἔσσεαι ὡσαύτως φάσμα, τόπερ τελέθεις.",https://anthologiagraeca.org/api/texts/5992/
11.373,πάντων μουσοπόλων ἡ Καλλιόπη θεός ἐστιν ἡ σὴ Καλλιόπη Ταβλιόπη λέγεται.,https://anthologiagraeca.org/api/texts/6464/
11.374,"Tῷ ψιμύθῳ μὲν ἀεὶ λιποσαρκέα τεῖνε παρειήν, Λαοδίκη, λαοῖς ἔνδικα τινυμένη: μή ποτε δ᾽ εὐρύνῃς σέο χείλεα: τίς γὰρ ὀδόντων ὄρχατον ἐμπήξει φαρμακόεντι δόλῳ; τὴν χάριν ἐξέρρευσας ὅσην ἔχες: οὐκ ἀπὸ πηγῆς ἀγλαΐη μελέων ἕλκεται ἀενάου. ὡς δὲ ῥόδον θαλέθεσκες ἐν εἴαρι: νῦν δ᾽ ἐμαράνθης. γήραος αὐχμηρῷ καρφομένη θέρεϊ.",https://anthologiagraeca.org/api/texts/11122/
11.375,"ἔπταρον ἄγχι τάφοιο, καὶ,ἤθελον αὐτόθ᾽ ἀκοῦσαι οἷά περ ὠισάμην, μοῖραν ἐμῆς ἀλόχου. ἔπταρον εἰς ἀνέμους: ἄλοχον δέ μοι οὔ τι κιχάνει λυγρὸν ἐν ἀνθρώποις, οὐ νόσος, οὐ θάνατος.",https://anthologiagraeca.org/api/texts/6055/
11.377,"ὄρνεον ἠσθίομεν κεκλημένοι ἄθλιον ἄνδρες ἄλλων ὀρνίθων βρώματα γινόμενοι: καὶ τὸν μὲν Τιτυὸν κατὰ γῆς δύο γῦπες ἔδουσιν, ἡμᾶς δὲ ζῶντας τέσσαρες αἰγυπιοί.",https://anthologiagraeca.org/api/texts/6250/
11.378,"οὐ δύναμαι γαμετῆς καὶ γραμματικῆς ἀνέχεσθαι, γραμματικῆς ἀπόρου, καὶ γαμετῆς ἀδίκου. ἀμφοτέρων τὰ πάθη θάνατος καὶ μοῖρα τέτυκται. τὴν οὖν γραμματικὴν νῦν μόλις ἐξέφυγον οὐ δύναμαι δ᾽ ἀλόχου τῆς ἀνδρομάχης ἀναχωρεῖν εἴργει γὰρ χάρτης καὶ νόμος Αὐσόνιος.",https://anthologiagraeca.org/api/texts/6123/
11.379,"οὔ τις ἀλοιητῆρας ἰδεῖν τέτληκεν ὀδόντας ὑμετέρους, ἵνα σοῖς ἐν μεγάροις πελάσῃ: εἰ γὰρ ἀεὶ βούβρωστιν ἔχεις Ἐρυσίχθονος αὐτοῦ, ναὶ τάχα δαρδάψεις καὶ φίλον ὃν καλέεις. ἀλλ᾽ οὐ σεῖο μέλαθρά με δέξεται: οὐ γὰρ ἔγωγε βήσομαι ὑμετέρῃ γαστρὶ φυλαξόμενος. εἰ δὲ ποτ᾽ ἐς τεὸν οἶκον ἐλεύσομαι, οὐ μέγ᾽ ἄνυσσεν Λαρτιάδης Σκύλλης χάσμασιν ἀντιάσας: ἀλλ᾽ ἔσομαι πολύτλας τις ἐγὼ πλέον, εἰ σὲ περήσω, Κύκλωπος κρυεροῦ μηδὲν ἐλαφρότερον.",https://anthologiagraeca.org/api/texts/6254/
11.380,"παρθένος εὐπατέρεια Δίκη, πρέσβειρα πολήων, οὐ τὸν ἐν εὐσεβίῃ χρυσὸν ἀποστρέφεται: ἀλλὰ καὶ αὐτὰ τάλαντα Διὸς πάγχρυσα τελέσθη, οἷσι ταλαντεύει πάντα νόμον βιότου: καὶ τότε δὴ χρύσεια πατὴρ ἐτίταινε τάλαντα, εἰ μὴ Ὁμηρείων ἐξελάθου χαρίτων.",https://anthologiagraeca.org/api/texts/11138/
11.381,"πᾶσα γυνὴ χόλος ἐστὶν ἔχει δ᾽ ἀγαθὰς δύω ὥρας, τὴν μίαν ἐν θαλάμῳ, τὴν μίαν ἐν θανάτῳ.",https://anthologiagraeca.org/api/texts/6233/
11.383,"ἦν ἄρα καὶ κάνθωσι Τύχη χαλεπή τε καὶ ἐσθλή, καὶ Κρόνος ὡρονομεῖ τετραπόδων γένεσιν. ἐξότε γὰρ καὶ τοῦτον ὄνον χαλεπὸς χρόνος ἔσχεν, ἐξ ἀλαβαρχείης γραμματικοῦ γέγονεν. τλῆθι φέρειν λοιπόν, κανθήλιε: γραμματικοῖς γὰρ οὐδὲ τέλος κριθᾖ, κρῖ δὲ μόνον λέγεται.",https://anthologiagraeca.org/api/texts/6013/
11.384,"εἰ μοναχοί, τί τοσοίδε; τοσοίδε δέ, πῶς πάλι μοῦνοι; ὦ πληθὺς μοναχῶν ψευσαμένη μονάδα.",https://anthologiagraeca.org/api/texts/5983/
11.385,"πλαστὸν ἔχεις τὸν ἔρωτα, φόβῳ δὲ φιλεῖς καὶ ἀνάγκῃ: τοῦ δὲ φιλεῖν οὕτως οὐδὲν ἀπιστότερον.",https://anthologiagraeca.org/api/texts/6558/
11.386,"στυγνὴν τὴν Νίκην τις ἰδὼν κατὰ τὴν πόλιν ἐχθὲς εἶπε: θεὰ Νίκη, τίπτε πέπονθας ἄρα ; ἡ δ᾽ ἀποδυρομένη καὶ μεμφομένη κρίσιν, εἶπεν οὐκ ἔγνως σὺ μόνος ; Πατρικίῳ δέδομαι. ἦν ἄρα καὶ Νίκη πολυώδυνος, ἣν παρὰ θεσμὸν πατρίκιος ναύτης ἥρπασεν ὡς ἄνεμον.",https://anthologiagraeca.org/api/texts/11151/
11.387,"πάντες ἅπαξ τρώγουσιν: ὅταν δὲ τρέφῃ Σαλαμῖνος, οἴκαδ᾽ ἀριστῶμεν δεύτερον ἐρχόμενοι.",https://anthologiagraeca.org/api/texts/6061/
11.388,"ἄχρις ἂν ᾖς ἄγαμος, Νουμήνιε, πάντα δοκεῖ σοι ἐν τῷ ζῆν εἶναι τῶν ἀγαθῶν ἀγαθά: εἶθ᾽ ὅταν εἰσέλθῃ γαμετή, πάλιν εὐθὺ δοκεῖ σοι ἐν τῷ ζῆν εἶναι πάντα κακῶν τὰ κακά. ἀλλὰ χάριν τεκνίων — ἕξεις, Νουμήνιε, τέκνα, χαλκὸν ἔχων πτωχὸς δ᾽ οὐδὲ τὰ τέκνα φιλεῖ.",https://anthologiagraeca.org/api/texts/11156/
11.389,"εἰ μὲν ζῇς ἐλάφου ταναὸν χρόνον, ἠὲ κορώνης, συγγνώμη πλεῖστον πλοῦτον ἀγειρομένῳ: εἰ δὲ τίς ἐσσι βροτῶν, οὓς αὐτίκα γῆρας ἰάπτει, μὴ σὲ γ᾽ ἀπειρεσίων οἶστρος ἕλῃ κτεάνων μὴ σὺ μὲν ἀτλήτοισιν ἐν ἄλγεσι θυμὸν ὀλέσσῃς, χρήσωνται δ᾽ ἄλλοι σοῖς ἀγαθοῖς ἀπόνως.",https://anthologiagraeca.org/api/texts/6150/
11.390,"εἴ με φιλεῖς, ἔργῳ με φίλει, καὶ μὴ μ᾽ ἀδικήσῃς, ἀρχὴν τοῦ βλάπτειν τὴν φιλίαν θέμενος. πᾶσι γὰρ ἀνθρώποισιν ἐγὼ πολὺ κρέσσονα φημι τὴν φανερὰν ἔχθραν τῆς δολερῆς φιλίας. φασὶ δὲ καὶ νήεσσιν ἁλιπλανέεσσι χερείους τὰς ὑφάλους πέτρας τῶν φανερῶν σπιλάδων.",https://anthologiagraeca.org/api/texts/6519/
11.391,"μῦν Ἀσκληπιάδης ὁ φιλάργυρος εἶδεν ἐν οἴκῳ, καὶ ""Tί ποιεῖς, φησίν, φίλτατε μῦ, παρ᾽ ἐμοὶ ;"" ἡδὺ δ᾽ ὁ μῦς γελάσας, ""Mηδέν, φίλε, φησί, φοβηθῇς, οὐχὶ τροφῆς παρὰ σοὶ χρῄζομεν, ἀλλὰ μονῆς.""",https://anthologiagraeca.org/api/texts/11165/
11.392,"μύρμηκος πτερόεντος ὑπὲρ νώτοιο καθεσθεὶς Ἄδραστος ῥήτωρ τοῖον ἔλεξεν ἔπος: Ἵπτασο: τὸν σὸν ἔχεις, ὦ Πήγασε, Βελλεροφόντην, φέρτατον ἡρώων, ἡμιθανῆ σκελετόν.",https://anthologiagraeca.org/api/texts/6432/
11.393,"οὐκ ἔστιν θυγατρὸς μεῖζον βάρος: εἰ δὲ δοκεῖ σοι, Εὐκτήμων, εἶναι κοῦφον, ἄκουσον ἐμοῦ. ἔστιν σοὶ κήλη, κἀμοὶ θυγάτηρ: λάβε ταύτην, καὶ δός μοι κήλας ἀντὶ μιᾶς ἑκατόν.",https://anthologiagraeca.org/api/texts/6466/
11.394,"ποιητὴς πανάριστος ἀληθῶς ἐστιν ἐκεῖνος, ὅστις δειπνίζει τοὺς ἀκροασαμένους. ἢν δ᾽ ἀναγινώσκῃ, καὶ νήστιας οἴκαδε πέμπῃ, εἰς αὑτὸν τρεπέτω τὴν ἰδίαν μανίην.",https://anthologiagraeca.org/api/texts/6335/
11.395,"πορδὴ ἀποκτέννει πολλοὺς ἀδιέξοδος οὖσα: πορδὴ καὶ σῴζει τραυλὸν ἱεῖσα μέλος. οὐκοῦν εἰ σῴζει, καὶ ἀποκτέννει πάλι πορδή, τοῖς βασιλεῦσιν ἴσην πορδὴ ἔχει δύναμιν.",https://anthologiagraeca.org/api/texts/6266/
11.396,"πολλάκις οἶνον ἔπεμψας ἐμοί, καὶ πολλάκις ἔγνων σοὶ χάριν, ἡδυπότῳ νέκταρι τερπόμενος. νῦν δ᾽ εἴπερ με φιλεῖς, μὴ πέμψῃς: οὐ δέομαι γὰρ οἴνου τοιούτου, μηκέτ᾽ ἔχων θρίδακας.",https://anthologiagraeca.org/api/texts/6447/
11.397,"πολλὰς μυριάδας ψηφίζων Ἀρτεμίδωρος, καὶ μηδὲν δαπανῶν, ζῇ βίον ἡμιόνων, πολλάκις αἳ χρυσοῦ τιμαλφέα φόρτον ἔχουσαι πολλὸν ὑπὲρ νώτου, χόρτον ἔδουσι μόνον.",https://anthologiagraeca.org/api/texts/6322/
11.398,"τὴν κεφαλὴν βάπτων τις ἀπώλεσε τὰς τρίχας αὐτὰς, καὶ δασὺς ὢν λίαν, ᾠὸν ἅπας γέγονεν. τοῦτο βαφεὺς ἐπόησε, τὸ μηκέτι κουρέα τέμνειν μήτε κόμην λευκὴν μήτε μελαινομένην.",https://anthologiagraeca.org/api/texts/6442/
11.399,"γραμματικὸς ποτ᾽ ὄνῳ ἐποχούμενος ἐξεκυλίσθη, καὶ τῆς γραμματικῆς, ὡς λόγος, ἐξέπεσεν: εἶθ᾽ ἑξῆς ἐβίου κοινὸν βίον, ὡς ἰδιώτης, ὧν ἐδίδασκεν ἀεὶ μηδὲν ἐπιστάμενος. ἀλλὰ Γλύκων ἔπαθεν τοὐναντίον ὢν γὰρ ἄπειρος καὶ κοινῆς γλώττης, οὐχ ὅτι γραμματικῆς, νῦν Λιβυκοὺς κάνθωνας ὀχούμενος, εἶτ᾽ ἀποπίπτων πολλάκις, ἐξαίφνης γραμματικὸς γέγονεν.",https://anthologiagraeca.org/api/texts/11190/
11.400,"ἵλαθι, Γραμματικὴ φυσίζοε, ἵλαθι λιμοῦ φάρμακον εὑρομένη μῆνιν ἄειδε θεά. νηὸν ἐχρῆν καὶ σοὶ περικαλλέα δωμήσασθαι, καὶ βωμὸν θυέων μή ποτε δευόμενον. καὶ γὰρ σοῦ μεσταὶ μὲν ὁδοί, μεστὴ δὲ θάλασσα καὶ λιμένες, πάντων δέκτρια Γραμματική.",https://anthologiagraeca.org/api/texts/6467/
11.401,"Ἰητήρ τις ἐμοὶ τὸν ἑὸν φίλον υἱὸν ἔπεμψεν, ὥστε μαθεῖν παρ᾽ ἐμοὶ ταῦτα τὰ γραμματικά. Ὡς δὲ τὸ ""Mῆνιν ἄειδε"" καὶ ""ἄλγεα μυρί᾽ ἔθηκεν"" ἔγνω, καὶ τὸ τρίτον τοῖσδ᾽ ἀκόλουθον ἔπος ""πολλὰς δ᾽ ἰφθίμους ψυχὰς Ἄϊδι προΐαψεν,"" οὐκέτι μιν πέμπει πρός με μαθησόμενον. Ἀλλὰ μ᾽ ἰδὼν ὁ πατήρ· ""Σοὶ μὲν χάρις"" εἶπεν ""ἑταῖρε· αὐτὰρ ὁ παῖς παρ᾽ ἐμοὶ ταῦτα μαθεῖν δύναται· καὶ γὰρ ἐγὼ πολλὰς ψυχὰς Ἄϊδι προϊάπτω, καὶ πρὸς τοῦτ᾽ οὐδὲν γραμματικοῦ δέομαι.""",https://anthologiagraeca.org/api/texts/11197/
11.402,"Mηδείς μοι ταύτην, Ἐρασίστρατε, τὴν σπατάλην σου ποιήσειε θεῶν, ᾗ σὺ κατασπαταλᾷς, ἔσθων ἐκτραπέλως στομάχων κακά, χείρονα λιμοῦ, οἷα φάγοιεν ἐμῶν ἀντιδίκων τεκνία. Πεινάσαιμι γὰρ αὖθις ἔτι πλέον, ἢ πρὶν ἐπείνων, ἢ χορτασθείην τῆς παρὰ σοὶ σπατάλης.",https://anthologiagraeca.org/api/texts/11200/
11.403,"Μισόπτωχε θεά, μούνη πλούτου δαμάτειρα, ἡ τὸ καλῶς ζῆσαι πάντοτ᾽ ἐπισταμένη, εἰ δὲ καὶ ἀλλοτρίοις ἐπιιζομένη ποσὶ χαίρεις, πιλοφορεῖν τ᾽ οἶδας, καὶ μύρα σοι μέλεται, τέρπει καὶ στέφανός σε, καὶ Αὐσονίου πόμα Βάκχου· ταῦτα παρὰ πτωχοῖς γίνεται οὐδέποτε. Tοὔνεκα νῦν φεύγεις πενίης τὸν ἀχάλκεον οὐδόν, τέρπᾐ δ᾽ αὖ πλούτου πρὸς πόδας ἐρχομένη.",https://anthologiagraeca.org/api/texts/11203/
11.404,"οὐδέποτ᾽ εἰς πορθμεῖον ὁ κηλήτης Διόφαντος ἐμβαίνει μέλλων εἰς τὸ πέραν ἀπίναι: τῆς κήλης δ᾽ ἐπάνωθε τὰ φορτία πάντα τεθεικὼς καὶ τὸν ὄνον, διαπλεῖ σινδόν᾽ ἐπαράμενος. ὥστε μάτην Τρίτωνες ἐν ὕδασι δόξαν ἔχουσιν, εἰ καὶ κηλήτης ταὐτὸ ποιεῖν δύναται.",https://anthologiagraeca.org/api/texts/6132/
11.405,"Ὁ γρυπὸς Νίκων ὀσφραίνεται οἴνου ἄριστα, οὐ δύναται δ᾽ εἰπεῖν οἷος ἂν ᾖ ταχέως. Ἐν τρισὶν ὥραις γὰρ θεριναῖς μόλις αἰσθάνετ᾽ αὐτὸς, ὡς ἂν ἔχων πηχῶν ῥῖνα διακοσίων. Ὢ μεγάλου μυκτῆρος: ὅταν ποταμὸν διαβαίνῃ, θηρεύει τούτῳ πολλάκις ἰχθύδια.",https://anthologiagraeca.org/api/texts/11208/
11.406,"τοῦ γρυποῦ Νίκωνος ὁρῶ τὴν ῥῖνα, Μένιππε: αὐτὸς δ᾽ οὐ μακρὰν φαίνεται εἶναι ἔτι. πλὴν ἥξει, μείνωμεν ὅμως: εἰ γὰρ πολύ, πέντε τῆς ῥινὸς σταδίους, οἴομαι, οὐκ ἀπέχει. ἀλλ᾽ αὐτὴ μέν, ὁρᾷς, προπορεύεται: ἢν δ᾽ ἐπὶ βουνὸν ὑψηλὸν στῶμεν, καὐτὸν ἐσοψόμεθα.",https://anthologiagraeca.org/api/texts/6083/
11.407,"Tὸν λεπτὸν θακεῦντα Μενέστρατον εἴαρος ὥρῃ μύρμηξ ἐξελθὼν εἵλκυσεν εἰς ῥαγάδα: μυῖα δ᾽ ἐπιπτᾶσ᾽ αὐτὸν ἀνήρπασεν, ὡς Γανυμήδη αἰετὸς εἰς θαλάμους οὐρανίους Κρονίδεω: πίπτεν δ᾽ ἐκ χειρῶν μυίης, κοὐδ᾽ ὣς θίγε γαίης, ἐκ δ᾽ ἀράχνης ἱστοῦ τῶν βλεφάρων κρέμαται.",https://anthologiagraeca.org/api/texts/11213/
11.408,"τὴν κεφαλὴν βάπτεις, τὸ δὲ γῆρας οὔποτε βάψεις, οὐδὲ παρειάων ἐκτανύσεις ῥυτίδας. μὴ τοίνυν τὸ πρόσωπον ἅπαν ψιμύθῳ κατάπλαττε,, ὥστε προσωπεῖον, κοὐχὶ πρόσωπον ἔχειν. οὐδὲν γὰρ πλέον ἐστί: τί μαίνεαι; οὔποτε φῦκος καὶ ψίμυθος τεύξει τὴν Ἑκάβην Ἑλένην.",https://anthologiagraeca.org/api/texts/6454/
11.409,"τετράκις ἀμφορέως περὶ χείλεσι χείλεα θεῖσα Σειληνὶς πάσας ἐξερόφησε τρύγας. εὐχαίτα Διόνυσε, σὲ δ᾽ ὕδασιν οὐκ ἐμίηνεν ἀλλ᾽ οἷος πρώτης ἦλθες ἀπ᾽ οἰνοπέδης, τοῖόν σε προὔπινεν ἀφειδέως, ἄγγος ἔχουσα εἰσότε καὶ νεκύων ἦλθεν ἐπὶ ψάμαθον.",https://anthologiagraeca.org/api/texts/6537/
11.410,"τοῦ πωγωνοφόρου κυνικοῦ, τοῦ βακτροπροσαίτου, εἴδομεν ἐν δείπνῳ τὴν μεγάλην σοφίαν. θέρμων μὲν γὰρ πρῶτον ἀπέσχετο καὶ ῥαφανίδων, μὴ δεῖν δουλεύειν γαστρὶ λέγων ἀρετήν. εὖτε δ᾽ ἐν ὀφθαλμοῖσιν ἴδεν χιονώδεα βόλβαν στρυφνήν, ἣ πινυτὸν ἤδη ἔκλεπτε νόον, ᾔτησεν παρὰ προσδοκίαν, καὶ ἔτρωγεν ἀληθῶς, κοὐδὲν ἔφη βόλβαν τὴν ἀρετὴν ἀδικεῖν,",https://anthologiagraeca.org/api/texts/6342/
11.411,"τοῦτο πυρὰν μᾶλλον κλῄζειν δεῖ, κοὐ βαλανεῖον, ἥν ποθ᾽ ὁ Πηλείδης ἧψε Μενοιτιάδῃ, ἢ τὸν Μηδείης στέφανον, τὸν γ' αἶθεν Ἐρινὺς ἐν θαλάμοις Γλαύκης εἵνεκεν Αἰσονίδου. φεῖσαί μου, βαλανεῦ, πρὸς τοῦ Διός: εἰμὶ γὰρ ἀνὴρ πάντα γράφων τὰ βροτῶν ἔργα καὶ ἀθανάτων, εἰ δὲ πρόκειταί σοι πολλοὺς ζῶντας κατακαίειν. ἅπτε πυρὰν ξυλίνην, δήμιε, μὴ λιθίνην.",https://anthologiagraeca.org/api/texts/11228/
11.412,"ψυχὴν μὲν γράψαι χαλεπόν, μορφὴν δὲ χαράξαι ῥᾴδιον ἀλλ᾽ ἐπὶ σοὶ τοὔμπαλιν ἀμφότερον. τῆς μὲν γὰρ ψυχῆς τὸ διάστροφον ἔξω ἄγουσα ἐν τοῖς φαινομένοις ἡ Φύσις εἰργάσατο: τὸν δ᾽ ἐπὶ τῆς μορφῆς θόρυβον καὶ σώματος ὕβριν πῶς ἄν τις γράψαι, μηδ᾽ ἐσιδεῖν ἐθέλων;",https://anthologiagraeca.org/api/texts/5984/
11.413,"ὡς κῆπον τεθυκὼς, δεῖπνον παρέθηκεν Ἀπελλῆς, οἰόμενος βόσκειν ἀντὶ φίλων πρόβατα. ἦν ῥαφανίς, σέρις ἦν, τῆλις, θρίδακες, πράσα, βολβοί, ὤκιμον, ἡδύοσμον, πήγανον, ἀσπάραγος: δείσας δ᾽ ἐκ τούτων μὴ καὶ χόρτον παραθῇ μοι, δειπνήσας θέρμους ἡμιβρεχεῖς, ἔφυγον.",https://anthologiagraeca.org/api/texts/6496/
11.414,Λυσιμελοῦς Βάκχου καὶ λυσιμελοῦς Ἀφροδίτης γεννᾶται θυγάτηρ λυσιμελὴς ποδάγρα.,https://anthologiagraeca.org/api/texts/6406/
11.415,"τίς σοῦ, Μεντορίδη, προφανῶς οὕτως μετέθηκεν τὴν πυγήν, οὗπερ τὸ στόμ᾽ ἔκειτο πρὸ τοῦ; βδεῖς γάρ, κοὐκ ἀναπνεῖς, φθέγγῃ δ᾽ ἐκ τῶν καταγείω θαῦμὰ μ᾽ ἔχει τὰ κάτω πῶς σου ἄνω γέγονεν.",https://anthologiagraeca.org/api/texts/5990/
11.416,χρήματα καὶ πόρναις παραγίνεται: οὐκ ἀλεγίζω. μισείτω με τάλας χρυσὸς ὁ πορνοφίλας.,https://anthologiagraeca.org/api/texts/6586/
